classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
tray,27,"['jigsaw puzzle', 'storage chest', 'wall clock', 'plate', 'zucchini']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.34,0.236,0.34,0.001,0.288,868,1304
trench coat,22,"['swing', 'bow tie', 'feather boa', 'backpack', 'tandem bicycle']","[0.18, 0.04, 0.04, 0.02, 0.02]",1.4191014536126718,0.36,0.474,0.36,0.001,0.417,869,704
tricycle,11,"['swing', 'rickshaw', 'tandem bicycle', 'wheelbarrow', 'golf cart']","[0.1, 0.08, 0.04, 0.02, 0.02]",0.3804646084815738,0.6200000000000001,0.544,0.62,0.001,0.582,870,1177
trimaran,4,"['catamaran', 'sailboat', 'airship', 'missile.1']","[0.22, 0.06, 0.02, 0.02]",1.027209706036234,0.68,0.586,0.68,0.001,0.633,871,1149
tripod,16,"['swing', 'crutch', 'reflex camera', 'tiger cat', 'cassette player']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.5599999999999999,0.571,0.56,0.001,0.566,872,1089
"triumphal arch, arch of orange, arch of titus",6,"['vaulted or arched ceiling', 'monastery', 'palace', 'space heater', 'stone wall']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8600000000000001,0.843,0.86,0.001,0.851,873,925
bus,2,"['minibus', 'tram']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.828,0.96,0.001,0.894,874,1250
trombone,18,"['cornet', 'swing', 'accordion', 'tandem bicycle', 'can opener']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.5,0.49,0.5,0.001,0.495,875,1154
hot tub,26,"['bathtub', 'swing', 'tabby cat', 'patio', 'analog clock']","[0.18, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.3210869678752712,0.2399999999999999,0.255,0.24,0.001,0.248,876,957
turnstile,16,"['swing', 'baluster  handrail', 'apiary', 'trash can', 'barrel']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.6199999999999999,0.544,0.62,0.001,0.582,877,1075
typewriter keyboard,5,"['keyboard space bar', 'computer keyboard', 'sewing machine', 'candle', 'dumbbell']","[0.16, 0.08, 0.04, 0.02, 0.02]",0.959386144805026,0.68,0.654,0.68,0.001,0.667,878,856
umbrella,23,"['swing', 'english setter', 'hamster', 'academic gown', 'trash can']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.4599999999999999,0.46,0.46,0.001,0.46,879,1116
unicycle,12,"['mountain bike', 'croquet ball', 'swing', 'tricycle', 'volleyball']","[0.1, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.5999999999999999,0.5,0.6,0.001,0.55,880,1326
upright piano,14,"['grand piano', 'accordion', 'marimba', 'ballpoint pen', 'laptop computer']","[0.6399999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.4697839227818317,0.0199999999999999,0.167,0.02,0.0,0.094,881,796
vacuum cleaner,24,"['swing', 'forklift', 'baluster  handrail', 'bookcase', 'bow tie']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.4600000000000001,0.489,0.46,0.001,0.475,882,1162
vase,30,"['drink pitcher', 'mitten', 'teapot', 'snail', 'bottle cap']","[0.12, 0.04, 0.04, 0.02, 0.02]",1.2864700617061366,0.26,0.317,0.26,0.001,0.288,883,1084
vaulted or arched ceiling,10,"['pipe organ', 'altar', 'dome', 'australian silky terrier', 'movie theater']","[0.08, 0.06, 0.06, 0.02, 0.02]",-0.1111111111111108,0.66,0.465,0.66,0.001,0.562,884,1021
velvet fabric,35,"['hair clip', 'wallet', 'pillow', 'apron', 'jigsaw puzzle']","[0.1, 0.1, 0.06, 0.04, 0.04]",0.2115471544831131,0.04,0.095,0.04,0.0,0.068,885,814
vending machine,10,"['payphone', 'soda bottle', 'bakery', 'beer bottle', 'bookstore']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7600000000000001,0.809,0.76,0.001,0.784,886,1068
vestment,21,"['altar', 'baby bib', 'hoop skirt', 'kimono', 'prayer rug']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.48,0.571,0.48,0.001,0.526,887,1206
viaduct,10,"['through arch bridge', 'water tower', 'gar fish', 'construction crane', 'jigsaw puzzle']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.902,0.74,0.001,0.821,888,962
violin,14,"['bassoon', 'banjo', 'cello', 'grand piano', 'marimba']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.54,0.659,0.54,0.001,0.6,889,1069
volleyball,6,"['basketball', 'balance beam', 't shirt', 'tights', 'soccer ball']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.656,0.84,0.001,0.748,890,1087
waffle iron,16,"['cd player', 'ladle', 'banjo', 'breastplate', 'crate']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.64,0.727,0.64,0.001,0.684,891,1071
wall clock,14,"['analog clock', 'sundial', 'bell tower', 'barometer', 'cannon']","[0.12, 0.08, 0.04, 0.02, 0.02]",0.6122692078855394,0.54,0.386,0.54,0.001,0.463,892,1070
wallet,20,"['purse', 'product packet  packaging', 'ring binder', 'cassette', 'envelope']","[0.1399999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.026999605698156,0.3399999999999999,0.207,0.34,0.002,0.274,893,1210
wardrobe,17,"['sliding door', 'chiffonier', 'filing cabinet', 'hoop skirt', 'kimono']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.58,0.468,0.58,0.001,0.524,894,995
military aircraft,8,"['airplane wing', 'airliner', 'airship', 'construction crane', 'missile']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7800000000000001,0.65,0.78,0.001,0.715,895,966
sink,11,"['bathtub', 'soap dispenser', 'bucket', 'chain mail', 'medicine cabinet']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7200000000000002,0.581,0.72,0.001,0.65,896,877
washing machine,8,"['cd player', 'sink', 'construction crane', 'crash helmet', 'medicine cabinet']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8,0.727,0.8,0.001,0.764,897,943
water bottle,26,"['swing', 'pill bottle', 'water jug', 'trilobite', 'boston terrier']","[0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.1642636431747202,0.36,0.34,0.36,0.001,0.35,898,1241
water jug,22,"['drink pitcher', 'coffeemaker', 'teapot', 'water bottle', 'beer glass']","[0.2, 0.06, 0.06, 0.06, 0.04]",1.4316972546376363,0.1399999999999999,0.194,0.14,0.001,0.167,899,1200
water tower,5,"['barn', 'boathouse', 'construction crane', 'dome', 'schooner']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.9,0.818,0.9,0.001,0.859,900,1237
whiskey jug,12,"['coffee mug', 'china cabinet', 'drink pitcher', 'barrel', 'beer bottle']","[0.1, 0.04, 0.04, 0.02, 0.02]",1.1642636431747195,0.64,0.78,0.64,0.001,0.71,901,1019
whistle,23,"['ballpoint pen', 'buckle', 'bottle cap', 'electric guitar', 'hair clip']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.42,0.636,0.42,0.001,0.528,902,1222
hair wig,13,"['feather boa', 'graduation cap', 'king charles spaniel', 'apron', 'poke bonnet']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.6799999999999999,0.531,0.68,0.001,0.606,903,976
window screen,18,"['sliding door', 'tabby cat', 'swing', 'window shade', 'fly']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.54,0.37,0.54,0.001,0.455,904,1095
window shade,21,"['window screen', 'shoji screen  room divider', 'radiator', 'shower curtain', 'sliding door']","[0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.8437499999999997,0.42,0.396,0.42,0.001,0.408,905,969
windsor tie,24,"['suit', 'bow tie', 'feather boa', 'seat belt', 'apron']","[0.18, 0.06, 0.04, 0.04, 0.02]",1.3210869678752717,0.2799999999999999,0.737,0.28,0.0,0.508,906,937
wine bottle,20,"['beer bottle', 'soda bottle', 'vase', 'barrel', 'beaker']","[0.18, 0.04, 0.04, 0.02, 0.02]",1.4191014536126718,0.4,0.29,0.4,0.001,0.345,907,1126
airplane wing,6,"['airliner', 'military aircraft', 'airship', 'radiator grille', 'motorboat']","[0.16, 0.16, 0.02, 0.02, 0.02]",0.4082482904638636,0.6,0.652,0.6,0.001,0.626,908,901
wok,19,"['hot pot', 'frying pan', 'wall clock', 'electric ray', 'american lobster']","[0.2199999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.2143286722953988,0.3399999999999999,0.293,0.34,0.001,0.316,909,1152
wooden spoon,23,"['spatula', 'wok', 'ladle', 'mortar and pestle', 'coffee mug']","[0.1199999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.7500308204401287,0.2199999999999999,0.55,0.22,0.0,0.385,910,1093
wool,16,"['spindle', 'mitten', 'poke bonnet', 'cardigan', 'scarf']","[0.2, 0.16, 0.1, 0.06, 0.06]",0.3730421772611751,0.16,0.25,0.16,0.001,0.205,911,927
split rail fence,22,"['park bench', 'rapeseed', 'picket fence', 'swing', 'breakwater']","[0.1, 0.1, 0.06, 0.06, 0.04]",0.1111111111111109,0.24,0.8,0.24,0.0,0.52,912,898
shipwreck,13,"['swing', 'breakwater', 'dock', 'paddle wheel', 'dugong']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.64,0.762,0.64,0.001,0.701,913,507
sailboat,8,"['schooner', 'trimaran', 'catamaran', 'dock', 'bittern bird']","[0.1399999999999999, 0.08, 0.04, 0.04, 0.02]",0.8478566294318485,0.6200000000000001,0.738,0.62,0.001,0.679,914,1003
yurt,7,"['swing', 'barn', 'boathouse', 'carousel', 'dome']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.955,0.84,0.001,0.898,915,1088
website,5,"['automated teller machine', 'digital clock', 'computer mouse', 'product packet  packaging', 'comic book']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.616,0.9,0.001,0.758,916,1331
comic book,13,"['jigsaw puzzle', 'dust jacket', 'tobacco shop', 'kite bird of prey', 'labrador retriever']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.64,0.627,0.64,0.001,0.634,917,913
crossword,13,"['bassinet', 'menu', 'band aid', 'banjo', 'coffee mug']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7,0.814,0.7,0.001,0.757,918,1116
traffic or street sign,12,"['barbershop', 'swing', 'car mirror', 'chain link fence', 'movie theater']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7000000000000001,0.507,0.7,0.001,0.603,919,1258
traffic light,11,"['traffic or street sign', 'spotlight', 'tandem bicycle', 'chain link fence', 'garbage truck']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.6800000000000002,0.723,0.68,0.001,0.702,920,1102
dust jacket,12,"['comic book', 'menu', 'product packet  packaging', 'bookcase', 'brass memorial plaque']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.5999999999999999,0.435,0.6,0.001,0.518,921,955
menu,7,"['analog clock', 'bakery', 'brass memorial plaque', 'hard disk drive', 'plastic bag']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.573,0.86,0.002,0.716,922,1269
plate,20,"['mashed potatoes', 'consomme', 'soup bowl', 'ice cream', 'chocolate syrup']","[0.1599999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.1500493356615302,0.3399999999999999,0.27,0.34,0.001,0.305,923,1204
guacamole,10,"['plate', 'mortar and pestle', 'menu', 'hot dog', 'mashed potatoes']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.6600000000000001,0.623,0.66,0.001,0.642,924,1010
consomme,11,"['soup bowl', 'chocolate syrup', 'espresso', 'dutch oven', 'envelope']","[0.12, 0.04, 0.04, 0.02, 0.02]",1.2864700617061366,0.64,0.542,0.64,0.001,0.591,925,1134
hot pot,16,"['wok', 'consomme', 'american lobster', 'dutch oven', 'frying pan']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.5599999999999999,0.491,0.56,0.001,0.526,926,956
trifle,2,"['chocolate syrup', 'pizza']","[0.02, 0.02]",0.0,0.96,0.64,0.96,0.002,0.8,927,1141
ice cream,14,"['chocolate syrup', 'trifle', 'sea cucumber', 'dutch oven', 'hair clip']","[0.1399999999999999, 0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.5399999999999999,0.491,0.54,0.001,0.516,928,1233
popsicle,22,"['swing', 'sunglasses.1', 'african grey parrot', 'boston terrier', 'greater swiss mountain dog']","[0.12, 0.04, 0.02, 0.02, 0.02]",1.362792753035554,0.44,0.458,0.44,0.001,0.449,929,1318
baguette,13,"['bakery', 'bagel', 'dutch oven', 'meatloaf', 'german shepherd dog']","[0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-0.3436215967445467,0.6199999999999999,0.608,0.62,0.001,0.614,930,901
bagel,16,"['pretzel', 'cheeseburger', 'plate', 'baguette', 'mashed potatoes']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.52,0.703,0.52,0.001,0.611,931,1093
pretzel,17,"['bakery', 'bagel', 'red king crab', 'starfish', 'chain']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.6199999999999999,0.721,0.62,0.001,0.67,932,1103
cheeseburger,5,"['meatloaf', 'hot dog', 'consomme', 'mashed potatoes', 'coral reef']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.84,0.778,0.84,0.001,0.809,933,957
hot dog,13,"['guacamole', 'popsicle', 'cheeseburger', 'bakery', 'clogs']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-0.4082482904638636,0.6799999999999999,0.654,0.68,0.001,0.667,934,1155
mashed potatoes,10,"['meatloaf', 'pot pie', 'chesapeake bay retriever', 'dutch oven', 'measuring cup']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7200000000000001,0.462,0.72,0.002,0.591,935,1232
cabbage,11,"['plant pot', 'mud turtle', 'porcupine', 'greenhouse', 'grocery store']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.826,0.76,0.001,0.793,936,952
broccoli,5,"['coffee mug', 'cauliflower', 'zucchini', 'bell pepper', 'coral reef']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.714,0.9,0.001,0.807,937,949
cauliflower,6,"['guacamole', 'mashed potatoes', 'cabbage', 'broccoli', 'plant pot']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",-1.4999999999999998,0.7999999999999998,0.714,0.8,0.001,0.757,938,955
zucchini,9,"['cucumber', 'slug', 'tabby cat', 'cloak', 'ladle']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.6800000000000002,0.548,0.68,0.001,0.614,939,908
spaghetti squash,11,"['acorn squash', 'lemon', 'butternut squash', 'slug', 'hamster']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.6800000000000003,0.739,0.68,0.001,0.71,940,1099
acorn squash,11,"['spaghetti squash', 'zucchini', 'conch', 'grocery store', 'plate']","[0.1199999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.0269996056981556,0.6399999999999999,0.681,0.64,0.001,0.661,941,1105
butternut squash,14,"['acorn squash', 'broccoli', 'pot pie', 'envelope', 'mitten']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.6400000000000001,0.865,0.64,0.001,0.752,942,993
cucumber,7,"['zucchini', 'bell pepper', 'granny smith apple', 'fig', 'grocery store']","[0.26, 0.06, 0.06, 0.04, 0.02]",1.3900692755356363,0.52,0.52,0.52,0.001,0.52,943,965
artichoke,5,"['cardoon', 'pineapple', 'bucket', 'butcher shop', 'cherimoya custard apple']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.74,0.86,0.74,0.001,0.8,944,918
bell pepper,6,"['dutch oven', 'zucchini', 'cucumber', 'granny smith apple', 'pomegranate']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.786,0.88,0.001,0.833,945,899
cardoon,5,"['red admiral butterfly', 'sea urchin', 'trash can', 'greenhouse', 'artichoke']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.75,0.9,0.001,0.825,946,813
mushroom,6,"['agaric', 'bolete', 'coral fungus', 'stinkhorn mushroom', 'earth star fungus']","[0.3799999999999999, 0.18, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.9733492740191146,0.3199999999999999,0.444,0.32,0.001,0.382,947,934
granny smith apple,12,"['cocktail shaker', 'product packet  packaging', 'menu', 'ice cream', 'zucchini']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.717,0.76,0.001,0.738,948,938
strawberry,14,"['trifle', 'pomegranate', 'sea cucumber', 'bottle cap', 'plant pot']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.58,0.744,0.58,0.001,0.662,949,873
orange,7,"['lemon', 'apron', 'knot', 'trifle', 'ice cream']","[0.18, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.7,0.714,0.7,0.001,0.707,950,907
lemon,5,"['orange', 'sulphur crested cockatoo', 'grocery store', 'banana', 'cherimoya custard apple']","[0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000016,0.8199999999999997,0.641,0.82,0.001,0.73,951,915
fig,9,"['lorikeet', 'duck', 'strainer', 'thimble', 'acorn squash']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.759,0.82,0.001,0.79,952,1006
pineapple,7,"['greenhouse', 'grocery store', 'obelisk', 'swing', 'vase']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.827,0.86,0.001,0.843,953,932
banana,9,"['orange', 'pineapple', 'plunger', 'stretcher', 'wine bottle']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7600000000000001,0.717,0.76,0.001,0.738,954,914
jackfruit,3,"['cicada', 'artichoke', 'corn']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.797,0.94,0.001,0.868,955,1030
cherimoya custard apple,10,"['cabbage', 'fig', 'jackfruit', 'vine snake', 'greenhouse']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7200000000000001,0.857,0.72,0.001,0.788,956,1202
pomegranate,7,"['coffee mug', 'measuring cup', 'strainer', 'hot dog', 'artichoke']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.741,0.86,0.001,0.8,957,1003
hay,9,"['barn', 'swing', 'common sorrel horse', 'hartebeest', 'band aid']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7600000000000001,0.809,0.76,0.001,0.784,958,899
carbonara,7,"['plate', 'honeycomb', 'soup bowl', 'spindle', 'wok']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.913,0.84,0.001,0.876,959,991
chocolate syrup,17,"['ice cream', 'bakery', 'plate', 'espresso', 'cocktail shaker']","[0.12, 0.06, 0.04, 0.04, 0.02]",1.0179522960269585,0.4800000000000001,0.358,0.48,0.001,0.419,960,1086
dough,26,"['baguette', 'dutch oven', 'pretzel', 'pizza', 'mixing bowl']","[0.08, 0.06, 0.06, 0.06, 0.04]",-8.678512907553492e-16,0.24,0.316,0.24,0.001,0.278,961,1028
meatloaf,10,"['mashed potatoes', 'plate', 'cheeseburger', 'cauldron', 'grocery store']","[0.16, 0.1, 0.04, 0.02, 0.02]",0.7001217104245251,0.5599999999999999,0.5,0.56,0.001,0.53,962,1251
pizza,14,"['pot pie', 'fox squirrel', 'can opener', 'cocktail shaker', 'frying pan']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7000000000000001,0.729,0.7,0.001,0.714,963,958
pot pie,15,"['dutch oven', 'baguette', 'hot dog', 'dough', 'bakery']","[0.04, 0.04, 0.04, 0.04, 0.02]",-1.4999999999999991,0.6200000000000001,0.689,0.62,0.001,0.654,964,1046
burrito,18,"['guacamole', 'plate', 'hot dog', 'mashed potatoes', 'chocolate syrup']","[0.12, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.4599999999999999,0.852,0.46,0.001,0.656,965,1062
red wine,15,"['wine bottle', 'corkscrew', 'measuring cup', 'swing', 'beer glass']","[0.54, 0.1, 0.04, 0.04, 0.02]",1.4339357255443548,0.06,0.375,0.06,0.0,0.218,966,938
espresso,11,"['coffee mug', 'beer glass', 'espresso machine', 'bakery', 'microphone']","[0.1, 0.08, 0.04, 0.02, 0.02]",0.3804646084815738,0.6200000000000001,0.633,0.62,0.001,0.626,967,882
tea cup,20,"['coffee mug', 'mixing bowl', 'drink pitcher', 'espresso', 'beer glass']","[0.2199999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",1.3608927294433222,0.1199999999999999,0.667,0.12,0.0,0.394,968,953
eggnog,26,"['coffee mug', 'ice cream', 'bottle cap', 'beer bottle', 'beer glass']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.38,0.613,0.38,0.001,0.496,969,1025
mountain,16,"['valley', 'ski', 'volcano', 'alpine ibex', 'bell tower']","[0.1399999999999999, 0.08, 0.04, 0.02, 0.02]",0.8095920178218727,0.4800000000000001,0.774,0.48,0.001,0.627,970,876
bubble,13,"['swing', 'polar bear', 'basketball', 'coffee mug', 'envelope']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.6600000000000001,0.846,0.66,0.001,0.753,971,1134
cliff,11,"['cliff dwelling', 'promontory', 'swing', 'valley', 'albatross']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.02]",0.5557336935004367,0.54,0.491,0.54,0.001,0.516,972,1018
coral reef,13,"['brain coral', 'sea anemone', 'conch', 'stingray', 'loggerhead sea turtle']","[0.2, 0.04, 0.04, 0.02, 0.02]",1.4366055002620477,0.52,0.52,0.52,0.001,0.52,973,905
geyser,3,"['conch', 'binoculars', 'sandbar']","[0.02, 0.02, 0.02]",0.0,0.94,0.94,0.94,0.001,0.94,974,835
lakeshore,21,"['breakwater', 'dock', 'swing', 'boathouse', 'great white shark']","[0.18, 0.08, 0.06, 0.04, 0.02]",1.039188922370416,0.3,0.385,0.3,0.001,0.342,975,1099
promontory,11,"['cliff', 'breakwater', 'beach', 'lakeshore', 'sandbar']","[0.16, 0.12, 0.12, 0.04, 0.04]",-0.1111111111111108,0.38,0.576,0.38,0.001,0.478,976,905
