classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,Accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
vending machine,5,"['bookstore', 'dishwasher', 'grocery store', 'payphone', 'refrigerator']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.88,0.62,0.88,0.001,0.75,886,777
vestment,22,"['altar', 'quilt', 'bridegroom', 'abaya', 'kimono']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.34,0.654,0.34,0.001,0.497,887,438
viaduct,9,"['church', 'balloon', 'construction crane', 'jeans', 'mosque']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.755,0.8,0.001,0.778,888,529
violin,8,"['bassoon', 'cello', 'recreational vehicle', 'acoustic guitar', 'balloon']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7799999999999999,0.255,0.78,0.003,0.518,889,2009
volleyball,5,"['basketball', 'swimming cap', 'bikini', 't shirt', 'violin']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8799999999999999,0.415,0.88,0.002,0.648,890,2322
waffle iron,22,"['stove', 'microphone', 'laptop computer', 'candle', 'cassette']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.44,0.846,0.44,0.001,0.643,891,345
wall clock,21,"['analog clock', 'church', 'sundial', 'barometer', 'basketball']","[0.2399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.4581249961461291,0.3199999999999999,0.421,0.32,0.001,0.37,892,1148
wallet,16,"['backpack', 'pencil case', 'envelope', 'pillow', 'quilt']","[0.18, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",1.4035141563500917,0.3199999999999999,0.372,0.32,0.001,0.346,893,2167
wardrobe,18,"['desk', 'entertainment center', 'sliding door', 'bathtub', 'refrigerator']","[0.0999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999]",0.343621596744546,0.2599999999999999,0.619,0.26,0.0,0.44,894,784
military aircraft,17,"['airliner', 'aircraft carrier', 'missile.1', 'rifle', 'airplane wing']","[0.22, 0.08, 0.08, 0.04, 0.04]",1.2352635360105009,0.2999999999999999,0.577,0.3,0.001,0.438,895,191
sink,9,"['bathtub', 'bucket', 'cocktail shaker', 'necklace', 'piggy bank']","[0.34, 0.02, 0.02, 0.02, 0.02]",1.5000000000000004,0.5,0.641,0.5,0.001,0.57,896,932
washing machine,10,"['bathtub', 'printer', 'refrigerator', 'backpack', 'cd player']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.58,0.744,0.58,0.001,0.662,897,1932
water bottle,21,"['backpack', 'balloon', 'rain barrel', 'sunglasses.1', 'bridegroom']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.44,0.265,0.44,0.002,0.353,898,843
water jug,24,"['drink pitcher', 'water bottle', 'coffee mug', 'coffeemaker', 'measuring cup']","[0.2199999999999999, 0.0999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",1.3210869678752708,0.0199999999999999,1.0,0.02,0.0,0.51,899,139
water tower,5,"['balloon', 'barn', 'lampshade', 'rain barrel', 'stupa']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.9,0.616,0.9,0.001,0.758,900,645
whiskey jug,21,"['coffee mug', 'drink pitcher', 'vase', 'beer bottle', 'lotion']","[0.12, 0.12, 0.1, 0.06, 0.04]",-0.380464608481573,0.22,1.0,0.22,0.0,0.61,901,62
whistle,29,"['necklace', 'lighter', 'ballpoint pen', 'knot', 'padlock']","[0.18, 0.1399999999999999, 0.06, 0.04, 0.04]",0.505300545316349,0.02,1.0,0.02,0.0,0.51,902,106
hair wig,13,"['backpack', 'feather boa', 'necklace', 'academic gown', 'bra']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.68,0.531,0.68,0.001,0.606,903,553
window screen,18,"['bathtub', 'dining table', 'fountain', 'wallaby', 'praying mantis']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.54,0.692,0.54,0.001,0.616,904,384
window shade,24,"['bathtub', 'sliding door', 'electric fan', 'entertainment center', 'library']","[0.22, 0.06, 0.04, 0.04, 0.04]",1.4565472846013432,0.18,0.281,0.18,0.001,0.23,905,408
windsor tie,23,"['suit', 'bridegroom', 'bow tie', 'backpack', 'sunglasses.1']","[0.2, 0.16, 0.08, 0.06, 0.06]",0.5053005453163489,0.04,0.667,0.04,0.0,0.354,906,112
wine bottle,18,"['beer bottle', 'red wine', 'sea lion', 'bathtub', 'movie theater']","[0.1399999999999999, 0.04, 0.02, 0.02, 0.02]",1.4035141563500906,0.5,0.338,0.5,0.001,0.419,907,698
airplane wing,9,"['airliner', 'military aircraft', 'balloon', 'necklace', 'parachute']","[0.34, 0.16, 0.02, 0.02, 0.02]",0.9570763229306428,0.36,0.643,0.36,0.001,0.502,908,203
wok,21,"['hot pot', 'frying pan', 'corn', 'bathtub', 'dutch oven']","[0.22, 0.08, 0.06, 0.04, 0.04]",1.3285921177013444,0.18,0.321,0.18,0.001,0.25,909,384
wooden spoon,27,"['wok', 'sunglasses.1', 'dough', 'dining table', 'acoustic guitar']","[0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",-0.2715454178836389,0.2999999999999999,0.469,0.3,0.001,0.384,910,474
wool,19,"['dishcloth', 'necklace', 'sweatshirt', 'doormat', 'sock']","[0.08, 0.06, 0.06, 0.04, 0.04]",0.3436215967445477,0.42,0.21,0.42,0.002,0.315,911,1078
split rail fence,17,"['barn', 'picket fence', 'fountain', 'park bench', 'great pyrenees dog']","[0.1199999999999999, 0.1199999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",0.3169627324056581,0.42,0.75,0.42,0.001,0.585,912,451
shipwreck,13,"['container ship', 'dock', 'scuba diver', 'barn', 'church']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-0.4082482904638636,0.6799999999999999,0.919,0.68,0.001,0.8,913,548
sailboat,9,"['catamaran', 'schooner', 'dock', 'balance beam', 'boathouse']","[0.6, 0.18, 0.04, 0.02, 0.02]",1.2592340430105289,0.06,0.6,0.06,0.0,0.33,914,168
yurt,7,"['barn', 'mosque', 'balloon', 'mobile home', 'picket fence']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8,0.87,0.8,0.001,0.835,915,561
website,9,"['radio', 'recreational vehicle', 'egyptian mau', 'ring binder', 'library']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000001,0.65,0.78,0.001,0.715,916,938
comic book,16,"['bookstore', 'scorpion', 'beagle', 'barbershop', 'cassette']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.64,0.508,0.64,0.001,0.574,917,403
crossword,11,"['sleeping bag', 'basketball', 'candle', 'flute', 'grocery store']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.655,0.76,0.001,0.708,918,1171
traffic or street sign,14,"['recreational vehicle', 'movie theater', 'ambulance', 'basketball', 'trash can']","[0.08, 0.06, 0.04, 0.04, 0.02]",0.2715454178836398,0.5800000000000001,0.707,0.58,0.001,0.644,919,429
traffic light,17,"['basketball', 'movie theater', 'school bus', 'dugong', 'ambulance']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.5999999999999999,0.811,0.6,0.001,0.706,920,448
dust jacket,26,"['comic book', 'violin', 'balloon', 'menu', 'scorpion']","[0.24, 0.06, 0.04, 0.04, 0.02]",1.4093214976585602,0.18,0.529,0.18,0.0,0.355,921,332
menu,12,"['envelope', 'grocery store', 'band aid', 'barbershop', 'movie theater']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000001,0.692,0.72,0.001,0.706,922,1815
plate,22,"['mashed potatoes', 'meatloaf', 'ice cream', 'soup bowl', 'hot pot']","[0.1, 0.1, 0.08, 0.06, 0.06]",-9.697399036122157e-16,0.12,0.111,0.12,0.001,0.115,923,1029
guacamole,6,"['hot pot', 'coffeemaker', 'plate', 'hot dog', 'bell pepper']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.43,0.86,0.002,0.645,924,1016
consomme,17,"['soup bowl', 'ice cream', 'plate', 'hot pot', 'carbonara']","[0.24, 0.1, 0.08, 0.04, 0.04]",1.1484553649222968,0.22,0.846,0.22,0.0,0.533,925,111
hot pot,8,"['wok', 'crock pot', 'dough', 'bathtub', 'grocery store']","[0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.1642636431747202,0.72,0.45,0.72,0.002,0.585,926,436
trifle,4,"['eggnog', 'ice cream', 'acorn squash', 'pizza']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.714,0.9,0.001,0.807,927,434
ice cream,14,"['chocolate syrup', 'plate', 'strawberry', 'bathtub', 'honeycomb']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.5599999999999999,0.246,0.56,0.002,0.403,928,1031
popsicle,30,"['backpack', 'laptop computer', 'hot dog', 'hornbill', 'guinea pig']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.32,0.485,0.32,0.001,0.402,929,426
baguette,15,"['dough', 'meatloaf', 'burrito', 'bakery', 'grocery store']","[0.1999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999]",1.3933319214743292,0.2199999999999999,0.647,0.22,0.0,0.434,930,180
bagel,18,"['dough', 'cheeseburger', 'acorn squash', 'ice cream', 'pomegranate']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.4,0.667,0.4,0.001,0.534,931,358
pretzel,20,"['grocery store', 'bagel', 'guacamole', 'carbonara', 'ladybug']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.44,0.917,0.44,0.0,0.678,932,155
cheeseburger,4,"['burrito', 'microwave oven', 'hot dog', 'spaghetti squash']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.1547005383792512,0.8799999999999999,0.759,0.88,0.001,0.82,933,541
hot dog,14,"['spaghetti squash', 'cheeseburger', 'grocery store', 'restaurant', 'shovel']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.6600000000000001,0.485,0.66,0.001,0.572,934,627
mashed potatoes,13,"['meatloaf', 'guacamole', 'pineapple', 'carbonara', 'dough']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.58,0.569,0.58,0.001,0.574,935,401
cabbage,10,"['grocery store', 'plant pot', 'cucumber', 'backpack', 'golf ball']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7400000000000001,0.86,0.74,0.001,0.8,936,462
broccoli,10,"['cauliflower', 'tree frog', 'smooth green snake', 'coffee mug', 'grocery store']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000002,0.884,0.76,0.001,0.822,937,385
cauliflower,7,"['mashed potatoes', 'cabbage', 'grocery store', 'guacamole', 'broccoli']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8199999999999998,0.774,0.82,0.001,0.797,938,688
zucchini,6,"['cucumber', 'backpack', 'fountain', 'cabbage', 'acorn squash']","[0.1199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999991,0.7799999999999998,0.52,0.78,0.002,0.65,939,627
spaghetti squash,8,"['butternut squash', 'dough', 'lemon', 'ice cream', 'orange']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.68,0.515,0.68,0.001,0.598,940,399
acorn squash,11,"['spaghetti squash', 'zucchini', 'butternut squash', 'box turtle', 'jellyfish']","[0.1199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.6858276550274046,0.5999999999999998,0.638,0.6,0.001,0.619,941,407
butternut squash,15,"['spaghetti squash', 'backpack', 'crock pot', 'frying pan', 'vase']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.62,0.574,0.62,0.001,0.597,942,435
cucumber,9,"['zucchini', 'grocery store', 'backpack', 'guacamole', 'spaghetti squash']","[0.42, 0.04, 0.02, 0.02, 0.02]",1.4911677521133753,0.4,0.526,0.4,0.001,0.463,943,729
artichoke,4,"['cardoon', 'spaghetti squash', 'pineapple', 'corn']","[0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.154700538379252,0.84,0.724,0.84,0.001,0.782,944,495
bell pepper,4,"['grocery store', 'granny smith apple', 'fig', 'corn']","[0.04, 0.04, 0.04, 0.02]",-1.15470053837925,0.8600000000000001,0.782,0.86,0.001,0.821,945,494
cardoon,4,"['artichoke', 'red admiral butterfly', 'trash can', 'coral reef']","[0.06, 0.02, 0.02, 0.02]",1.1547005383792517,0.88,0.846,0.88,0.001,0.863,946,457
mushroom,6,"['agaric', 'bolete', 'candle', 'stone wall', 'coral fungus']","[0.3799999999999999, 0.0999999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.3323469675936748,0.4399999999999999,0.355,0.44,0.001,0.397,947,625
granny smith apple,8,"['guacamole', 'cocktail shaker', 'goblet', 'grocery store', 'spaghetti squash']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.667,0.8,0.001,0.734,948,650
strawberry,15,"['trifle', 'orange', 'granny smith apple', 'pomegranate', 'candle']","[0.1199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.017952296026957,0.5199999999999999,0.703,0.52,0.001,0.611,949,928
orange,10,"['lemon', 'grocery store', 'honeycomb', 'hen', 'backpack']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.7000000000000003,0.385,0.7,0.002,0.542,950,1512
lemon,5,"['orange', 'grocery store', 'sulphur crested cockatoo', 'popsicle', 'fig']","[0.26, 0.04, 0.02, 0.02, 0.02]",1.475482612925301,0.64,0.681,0.64,0.001,0.661,951,940
fig,11,"['orange', 'grocery store', 'granny smith apple', 'cherimoya custard apple', 'lorikeet']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.68,0.81,0.68,0.001,0.745,952,375
pineapple,1,['plant pot'],[0.02],0.0,0.98,0.69,0.98,0.001,0.835,953,1426
banana,5,"['grocery store', 'orange', 'wine bottle', 'plate', 'pineapple']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.8200000000000001,0.695,0.82,0.001,0.758,954,1088
jackfruit,5,"['corn', 'sea urchin', 'grocery store', 'acorn squash', 'artichoke']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8799999999999999,0.898,0.88,0.001,0.889,955,442
cherimoya custard apple,11,"['guacamole', 'cauliflower', 'pineapple', 'ladybug', 'dung beetle']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7200000000000001,0.9,0.72,0.001,0.81,956,386
pomegranate,7,"['granny smith apple', 'candle', 'grocery store', 'plant pot', 'orange']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8,0.741,0.8,0.001,0.77,957,1455
hay,9,"['grey fox', 'water buffalo', 'backpack', 'basketball', 'church']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.745,0.82,0.001,0.782,958,779
carbonara,6,"['spaghetti squash', 'barbershop', 'crock pot', 'honeycomb', 'guacamole']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.8199999999999998,0.641,0.82,0.001,0.73,959,589
chocolate syrup,17,"['ice cream', 'plate', 'chambered nautilus', 'meatloaf', 'box turtle']","[0.18, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.3210869678752712,0.42,0.467,0.42,0.001,0.444,960,421
dough,22,"['meatloaf', 'bathtub', 'ice cream', 'bagel', 'hot dog']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.42,0.111,0.42,0.004,0.266,961,1032
meatloaf,14,"['mashed potatoes', 'plate', 'guacamole', 'carbonara', 'bathtub']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.5999999999999999,0.455,0.6,0.001,0.528,962,465
pizza,11,"['carbonara', 'crayfish', 'fox squirrel', 'altar', 'beer bottle']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.679,0.76,0.001,0.72,963,1426
pot pie,23,"['dough', 'spaghetti squash', 'pizza', 'burrito', 'frying pan']","[0.1199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",1.1731251294063565,0.2199999999999999,0.846,0.22,0.0,0.533,964,171
burrito,10,"['guacamole', 'hot dog', 'dough', 'carbonara', 'conch']","[0.1, 0.06, 0.06, 0.04, 0.02]",0.3700366501636203,0.62,0.574,0.62,0.001,0.597,965,434
red wine,15,"['wine bottle', 'balloon', 'candle', 'coffee mug', 'vespa']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.5800000000000001,0.69,0.58,0.001,0.635,966,1246
espresso,13,"['tea cup', 'coffee mug', 'eggnog', 'beer glass', 'cocktail shaker']","[0.1399999999999999, 0.08, 0.08, 0.02, 0.02]",0.343621596744544,0.5,0.5,0.5,0.001,0.5,967,1247
tea cup,26,"['coffee mug', 'plant pot', 'bathtub', 'mixing bowl', 'table lamp']","[0.18, 0.06, 0.04, 0.04, 0.04]",1.4286267334338287,0.2,0.164,0.2,0.001,0.182,968,744
eggnog,23,"['beer bottle', 'dough', 'coffee mug', 'hamper', 'soup bowl']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.36,0.31,0.36,0.001,0.335,969,401
mountain,20,"['recreational vehicle', 'ski', 'mountain bike', 'valley', 'snowmobile']","[0.22, 0.12, 0.1, 0.1, 0.06]",0.993807989999907,0.06,1.0,0.06,0.0,0.53,970,73
bubble,17,"['balloon', 'popsicle', 'southern black widow', 'centipede', 'basketball']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.5800000000000001,0.707,0.58,0.001,0.644,971,415
cliff,14,"['recreational vehicle', 'mountain bike', 'cliff dwelling', 'volcano', 'wallaby']","[0.1399999999999999, 0.08, 0.06, 0.06, 0.04]",1.0179522960269571,0.42,0.568,0.42,0.001,0.494,972,224
coral reef,12,"['brain coral', 'loggerhead sea turtle', 'sea snake', 'conch', 'sea slug']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.66,0.429,0.66,0.002,0.544,973,1169
geyser,4,"['container ship', 'fountain', 'laptop computer', 'parachute']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.958,0.92,0.001,0.939,974,616
lakeshore,27,"['dam', 'canoe', 'recreational vehicle', 'beach', 'boathouse']","[0.1199999999999999, 0.0999999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",0.2715454178836391,0.0,0.0,0.0,0.0,0.0,975,101
promontory,21,"['cliff', 'recreational vehicle', 'breakwater', 'dam', 'beach']","[0.16, 0.1, 0.08, 0.08, 0.08]",1.2909944487358052,0.08,0.8,0.08,0.0,0.44,976,104
sandbar,26,"['breakwater', 'beach', 'motorboat', 'pelican', 'sunscreen']","[0.16, 0.12, 0.06, 0.04, 0.04]",0.5451388888888891,0.1399999999999999,0.7,0.14,0.0,0.42,977,86
beach,25,"['recreational vehicle', 'volcano', 'backpack', 'sandbar', 'balloon']","[0.0999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.2715454178836407,0.18,0.237,0.18,0.001,0.208,978,648
valley,16,"['recreational vehicle', 'dam', 'suspension bridge', 'volcano', 'boathouse']","[0.18, 0.12, 0.1, 0.06, 0.04]",0.4082482904638624,0.24,0.632,0.24,0.0,0.436,979,273
volcano,7,"['church', 'water buffalo', 'balloon', 'container ship', 'fountain']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.545,0.84,0.002,0.692,980,805
baseball player,15,"['baseball', 'basketball', 'barbershop', 'football helmet', 'parallel bars']","[0.6200000000000001, 0.04, 0.02, 0.02, 0.02]",1.4960779313740706,0.08,1.0,0.08,0.0,0.54,981,145
bridegroom,11,"['bathtub', 'bikini', 'high speed train', 'movie theater', 'fur coat']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7800000000000001,0.141,0.78,0.006,0.46,982,1201
scuba diver,9,"['coral reef', 'great white shark', 'loggerhead sea turtle', 'killer whale', 'sea cucumber']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.542,0.78,0.001,0.661,983,511
rapeseed,6,"['lemon', 'small white butterfly', 'barn', 'container ship', 'school bus']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.935,0.86,0.001,0.898,984,563
daisy,1,['sea urchin'],[0.02],0.0,0.98,0.907,0.98,0.001,0.944,985,423
yellow ladys slipper,0,[],[],0.0,1.0,0.98,1.0,0.001,0.99,986,382
corn,11,"['hot pot', 'cucumber', 'ant', 'golf ball', 'sunglasses.1']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.7399999999999999,0.285,0.74,0.003,0.512,987,1856
acorn,16,"['earth star fungus', 'pineapple', 'horse chestnut seed', 'chickadee', 'snail']","[0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",0.3436215967445454,0.5999999999999998,0.968,0.6,0.001,0.784,988,164
rose hip,13,"['ladybug', 'strawberry', 'goldfinch', 'orange', 'pomegranate']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.5999999999999999,0.968,0.6,0.001,0.784,989,114
horse chestnut seed,12,"['snail', 'rock crab', 'leaf beetle', 'dung beetle', 'weevil']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7600000000000001,0.792,0.76,0.001,0.776,990,334
coral fungus,7,"['conch', 'slug', 'clownfish', 'butternut squash', 'cardoon']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.782,0.86,0.001,0.821,991,357
agaric,5,"['mushroom', 'wallaby', 'spindle', 'coral fungus', 'bolete']","[0.12, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.8,0.58,0.8,0.001,0.69,992,541
gyromitra,11,"['mushroom', 'ring necked snake', 'water snake', 'pig', 'mashed potatoes']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,1.0,0.76,0.001,0.88,993,131
stinkhorn mushroom,11,"['mushroom', 'bolete', 'green iguana', 'slug', 'crayfish']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7200000000000001,0.735,0.72,0.001,0.728,994,352
earth star fungus,4,"['stinkhorn mushroom', 'mushroom', 'horse chestnut seed', 'agaric']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.776,0.9,0.001,0.838,995,328
hen of the woods mushroom,13,"['coral fungus', 'mushroom', 'artichoke', 'water snake', 'fox squirrel']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.6200000000000001,0.939,0.62,0.001,0.78,996,131
